Date_reported,Sever_Location,Packet_Size,No._of_Packets,Attack_Packets,Total_Loss(Y)
10/18/2020,Africa,21070.0,170911,306.0,2878
10/25/2020,Africa,23550.0,194461,377.0,3255
11/1/2020,Africa,24623.0,219084,440.0,3695
11/8/2020,Africa,33101.0,252185,502.0,4197
11/15/2020,Africa,36026.0,288211,500.0,4697
11/22/2020,Africa,32751.0,320962,559.0,5256
11/29/2020,Africa,28726.0,349688,483.0,5739
12/6/2020,Africa,27050.0,376738,445.0,6184
12/13/2020,Africa,20859.0,397597,405.0,6589
12/20/2020,Africa,17629.0,415226,320.0,6909
12/27/2020,Africa,15336.0,430562,295.0,7204
1/3/2021,Africa,11579.0,442141,248.0,7452
1/10/2021,Africa,9496.0,451637,257.0,7709
1/17/2021,Africa,7228.0,458865,202.0,7911
1/24/2021,Africa,6904.0,465769,217.0,8128
1/31/2021,Africa,4922.0,470691,131.0,8259
2/7/2021,Africa,4275.0,474966,122.0,8381
2/14/2021,Africa,3169.0,478135,79.0,8460
2/21/2021,Africa,2813.0,480948,88.0,8548
2/28/2021,Africa,2462.0,483410,67.0,8615
3/7/2021,Africa,2564.0,485974,61.0,8676
3/14/2021,Africa,2658.0,488632,42.0,8718
3/21/2021,Africa,2831.0,491463,45.0,8763
3/28/2021,Africa,2895.0,494358,35.0,8798
4/4/2021,Africa,3474.0,497832,44.0,8842
4/11/2021,Africa,3856.0,501688,49.0,8891
4/18/2021,Africa,3759.0,505447,53.0,8944
4/25/2021,Africa,3590.0,509037,44.0,8988
5/2/2021,Africa,2525.0,511562,38.0,9026
5/9/2021,Africa,2066.0,513628,38.0,9064
5/16/2021,Africa,1189.0,514817,34.0,9098
5/23/2021,Africa,1995.0,516812,21.0,9119
5/30/2021,Africa,2056.0,518868,19.0,9138
6/6/2021,Africa,2327.0,521195,35.0,9173
6/13/2021,Africa,2425.0,523620,34.0,9207
6/20/2021,Africa,2743.0,526363,30.0,9237
6/27/2021,Africa,2861.0,529224,36.0,9273
7/4/2021,Africa,4721.0,533945,42.0,9315
7/11/2021,Africa,7460.0,541405,45.0,9360
7/18/2021,Africa,14083.0,555488,74.0,9434
7/25/2021,Africa,19674.0,575162,125.0,9559
8/1/2021,Africa,48366.0,623528,226.0,9785
8/8/2021,Africa,63764.0,687292,470.0,10255
8/15/2021,Africa,64784.0,752076,678.0,10933
8/22/2021,Africa,54212.0,806288,744.0,11677
8/29/2021,Africa,43244.0,849532,684.0,12361
9/5/2021,Africa,31510.0,881042,632.0,12993
9/12/2021,Africa,21652.0,902694,495.0,13488
9/19/2021,Africa,15432.0,918126,388.0,13876
9/26/2021,Africa,10445.0,928571,256.0,14132
10/3/2021,Africa,6257.0,934828,183.0,14315
10/10/2021,Africa,3973.0,938801,128.0,14443
10/17/2021,Africa,3062.0,941863,94.0,14537
10/24/2021,Africa,2213.0,944076,69.0,14606
10/31/2021,Africa,1884.0,945960,61.0,14667
11/7/2021,Africa,1347.0,947307,39.0,14706
11/14/2021,Africa,850.0,948157,34.0,14740
11/21/2021,Africa,673.0,948830,21.0,14761
11/28/2021,Africa,818.0,949648,13.0,14774
12/5/2021,Africa,853.0,950501,13.0,14787
12/12/2021,Africa,879.0,951380,9.0,14796
12/19/2021,Africa,1248.0,952628,12.0,14808
12/26/2021,Africa,2959.0,955587,19.0,14827
1/2/2022,Africa,9833.0,965420,24.0,14851
1/9/2022,Africa,31701.0,997121,53.0,14904
1/16/2022,Africa,46104.0,1043225,59.0,14963
1/23/2022,Africa,50753.0,1093978,150.0,15113
1/30/2022,Africa,35162.0,1129140,215.0,15328
2/6/2022,Africa,16901.0,1146041,247.0,15575
2/13/2022,Africa,8490.0,1154531,191.0,15766
2/20/2022,Africa,4138.0,1158669,115.0,15881
2/27/2022,Africa,2081.0,1160750,89.0,15970
3/6/2022,Africa,836.0,1161586,45.0,16015
3/13/2022,Africa,454.0,1162040,21.0,16036
3/20/2022,Africa,404.0,1162444,15.0,16051
3/27/2022,Africa,479.0,1162923,6.0,16057
4/3/2022,Africa,549.0,1163472,3.0,16060
4/10/2022,Africa,490.0,1163962,1.0,16061
4/17/2022,Africa,383.0,1164345,1.0,16062
4/24/2022,Africa,325.0,1164670,3.0,16065
5/1/2022,Africa,283.0,1164953,4.0,16069
5/8/2022,Africa,253.0,1165206,1.0,16070
5/15/2022,Africa,500.0,1165706,1.0,16071
5/22/2022,Africa,824.0,1166530,4.0,16075
5/29/2022,Africa,1202.0,1167732,1.0,16076
6/5/2022,Africa,2188.0,1169920,3.0,16079
6/12/2022,Africa,5184.0,1175104,3.0,16082
6/19/2022,Africa,9628.0,1184732,4.0,16086
6/26/2022,Africa,17729.0,1202461,12.0,16098
7/3/2022,Africa,21124.0,1223585,18.0,16116
7/10/2022,Africa,17262.0,1240847,35.0,16151
7/17/2022,Africa,9663.0,1250510,27.0,16178
7/24/2022,Africa,6810.0,1257320,33.0,16211
7/31/2022,Africa,3439.0,1260759,23.0,16234
8/7/2022,Africa,1742.0,1262501,22.0,16256
8/14/2022,Africa,872.0,1263373,12.0,16268
8/21/2022,Africa,570.0,1263943,2.0,16270
8/28/2022,Africa,343.0,1264286,1.0,16271
9/4/2022,Africa,245.0,1264531,3.0,16274
9/11/2022,Africa,117.0,1264648,2.0,16276
9/18/2022,Africa,114.0,1264762,1.0,16277
9/25/2022,Africa,110.0,1264872,1.0,16278
10/23/2022,Africa,181.0,1265382,2.0,16280
10/30/2022,Africa,190.0,1265572,1.0,16281
11/13/2022,Africa,596.0,1266561,2.0,16283
11/27/2022,Africa,1029.0,1268295,1.0,16284
12/4/2022,Africa,1001.0,1269296,1.0,16285
12/11/2022,Africa,823.0,1270119,3.0,16288
12/18/2022,Africa,663.0,1270782,6.0,16294
1/8/2023,Africa,273.0,1271868,1.0,16295
1/22/2023,Africa,119.0,1272175,1.0,16296
4/23/2023,Africa,241.0,1273130,1.0,16297
12/3/2023,Africa,116.0,1277862,1.0,16298
12/31/2023,Africa,105.0,1278269,2.0,16300
1/14/2024,Africa,113.0,1278512,1.0,16301
2/11/2024,Africa,100.0,1278944,1.0,16302
2/18/2024,Africa,44.0,1278988,1.0,16303
3/17/2024,Africa,14.0,1279062,1.0,16304
4/21/2024,Africa,11.0,1279105,1.0,16305
5/31/2020,Africa,76.0,244,2.0,2
6/21/2020,Africa,135.0,688,2.0,4
6/28/2020,Africa,151.0,839,1.0,5
7/5/2020,Africa,130.0,969,2.0,7
7/12/2020,Africa,166.0,1135,2.0,9
7/19/2020,Africa,300.0,1435,1.0,10
7/26/2020,Africa,181.0,1616,1.0,11
8/2/2020,Africa,291.0,1907,1.0,12
8/9/2020,Africa,334.0,2241,6.0,18
8/16/2020,Africa,550.0,2791,1.0,19
8/23/2020,Africa,513.0,3304,1.0,20
8/30/2020,Africa,456.0,3760,2.0,22
9/6/2020,Africa,581.0,4341,4.0,26
9/13/2020,Africa,699.0,5040,9.0,35
9/20/2020,Africa,1497.0,6537,6.0,41
9/27/2020,Africa,1220.0,7757,13.0,54
10/4/2020,Africa,1292.0,9049,10.0,64
10/11/2020,Africa,795.0,9844,7.0,71
10/18/2020,Africa,863.0,10707,3.0,74
10/25/2020,Africa,1188.0,11895,11.0,85
11/1/2020,Africa,974.0,12869,7.0,92
11/8/2020,Africa,708.0,13577,7.0,99
11/15/2020,Africa,763.0,14340,11.0,110
11/22/2020,Africa,641.0,14981,13.0,123
11/29/2020,Africa,605.0,15586,6.0,129
12/6/2020,Africa,547.0,16133,4.0,133
12/13/2020,Africa,679.0,16812,7.0,140
12/20/2020,Africa,665.0,17477,7.0,147
12/27/2020,Africa,685.0,18162,12.0,159
1/3/2021,Africa,806.0,18968,9.0,168
1/10/2021,Africa,2393.0,21361,19.0,187
1/17/2021,Africa,4501.0,25862,47.0,234
1/24/2021,Africa,5766.0,31628,63.0,297
1/31/2021,Africa,6077.0,37705,66.0,363
2/7/2021,Africa,6407.0,44112,88.0,451
2/14/2021,Africa,5339.0,49451,74.0,525
2/21/2021,Africa,5517.0,54968,62.0,587
2/28/2021,Africa,3804.0,58772,43.0,630
3/7/2021,Africa,3359.0,62131,56.0,686
3/14/2021,Africa,2165.0,64296,36.0,722
3/21/2021,Africa,1768.0,66064,24.0,746
3/28/2021,Africa,947.0,67011,16.0,762
4/4/2021,Africa,994.0,68005,20.0,782
4/11/2021,Africa,573.0,68578,7.0,789
4/18/2021,Africa,556.0,69134,9.0,798
4/25/2021,Africa,509.0,69643,9.0,807
5/2/2021,Africa,322.0,69965,7.0,814
5/9/2021,Africa,201.0,70166,7.0,821
5/16/2021,Africa,244.0,70410,5.0,826
5/23/2021,Africa,158.0,70568,5.0,831
5/30/2021,Africa,156.0,70724,5.0,836
6/6/2021,Africa,358.0,71082,1.0,837
6/13/2021,Africa,379.0,71461,3.0,840
6/20/2021,Africa,906.0,72367,7.0,847
6/27/2021,Africa,2337.0,74704,20.0,867
7/4/2021,Africa,4509.0,79213,30.0,897
7/11/2021,Africa,8722.0,87935,65.0,962
7/18/2021,Africa,10217.0,98152,137.0,1099
7/25/2021,Africa,10608.0,108760,158.0,1257
8/1/2021,Africa,13268.0,122028,177.0,1434
8/8/2021,Africa,9771.0,131799,166.0,1600
8/15/2021,Africa,6545.0,138344,107.0,1707
8/22/2021,Africa,4179.0,142523,78.0,1785
8/29/2021,Africa,3201.0,145724,57.0,1842
9/5/2021,Africa,2061.0,147785,35.0,1877
9/12/2021,Africa,1303.0,149088,15.0,1892
9/19/2021,Africa,893.0,149981,11.0,1903
9/26/2021,Africa,513.0,150494,6.0,1909
10/3/2021,Africa,296.0,150790,9.0,1918
10/10/2021,Africa,173.0,150963,4.0,1922
10/17/2021,Africa,134.0,151097,3.0,1925
10/24/2021,Africa,123.0,151220,3.0,1928
10/31/2021,Africa,68.0,151288,2.0,1930
11/7/2021,Africa,79.0,151367,4.0,1934
11/21/2021,Africa,66.0,151488,2.0,1936
11/28/2021,Africa,32.0,151520,4.0,1940
12/5/2021,Africa,348.0,151868,1.0,1941
12/12/2021,Africa,1540.0,153408,1.0,1942
12/19/2021,Africa,5955.0,159363,8.0,1950
12/26/2021,Africa,5499.0,164862,10.0,1960
1/2/2022,Africa,26860.0,191722,52.0,2012
1/9/2022,Africa,17667.0,209389,65.0,2077
1/16/2022,Africa,9408.0,218797,46.0,2123
1/23/2022,Africa,3618.0,222415,30.0,2153
1/30/2022,Africa,1323.0,223738,14.0,2167
2/6/2022,Africa,571.0,224309,16.0,2183
2/13/2022,Africa,344.0,224653,6.0,2189
2/27/2022,Africa,154.0,225036,3.0,2192
3/6/2022,Africa,99.0,225135,4.0,2196
3/13/2022,Africa,38.0,225173,2.0,2198
3/20/2022,Africa,33.0,225206,1.0,2199
3/27/2022,Africa,31.0,225237,1.0,2200
4/24/2022,Africa,35.0,225358,1.0,2201
5/29/2022,Africa,138.0,225701,2.0,2203
6/5/2022,Africa,232.0,225933,1.0,2204
6/12/2022,Africa,392.0,226325,2.0,2206
6/19/2022,Africa,758.0,227083,3.0,2209
6/26/2022,Africa,444.0,227527,3.0,2212
7/10/2022,Africa,617.0,228639,1.0,2213
7/17/2022,Africa,381.0,229020,2.0,2215
8/7/2022,Africa,132.0,229696,1.0,2216
8/14/2022,Africa,182.0,229878,3.0,2219
8/28/2022,Africa,72.0,230064,1.0,2220
9/11/2022,Africa,46.0,230171,2.0,2222
10/9/2022,Africa,58.0,230370,2.0,2224
11/27/2022,Africa,34.0,230624,2.0,2226
12/11/2022,Africa,101.0,230816,3.0,2229
12/25/2022,Africa,52.0,230970,1.0,2230
1/1/2023,Africa,69.0,231039,2.0,2232
1/22/2023,Africa,590.0,231994,1.0,2233
1/29/2023,Africa,516.0,232510,3.0,2236
2/5/2023,Africa,309.0,232819,1.0,2237
2/12/2023,Africa,184.0,233003,2.0,2239
2/19/2023,Africa,95.0,233098,3.0,2242
4/30/2023,Africa,19.0,233417,1.0,2243
8/13/2023,Africa,214.0,233631,6.0,2249
11/5/2023,Africa,2.0,233664,1.0,2250
1/14/2024,Africa,22.0,233753,1.0,2251
1/28/2024,Africa,4.0,233763,1.0,2252
4/5/2020,Asia,13.0,21,1.0,1
4/12/2020,Asia,17.0,38,2.0,3
4/19/2020,Asia,69.0,107,2.0,5
5/3/2020,Asia,5.0,151,1.0,6
9/6/2020,Asia,644.0,1419,2.0,8
9/13/2020,Asia,1513.0,2932,12.0,20
9/20/2020,Asia,2331.0,5263,69.0,89
9/27/2020,Asia,4728.0,9991,109.0,198
10/4/2020,Asia,6512.0,16503,173.0,371
10/11/2020,Asia,9561.0,26064,227.0,598
10/18/2020,Asia,8811.0,34875,240.0,838
10/25/2020,Asia,8913.0,43788,228.0,1066
11/1/2020,Asia,8918.0,52706,171.0,1237
11/8/2020,Asia,7642.0,60348,159.0,1396
11/15/2020,Asia,7530.0,67878,156.0,1552
11/22/2020,Asia,9970.0,77848,170.0,1722
11/29/2020,Asia,10129.0,87977,165.0,1887
12/6/2020,Asia,10070.0,98047,194.0,2081
12/13/2020,Asia,9168.0,107215,164.0,2245
12/20/2020,Asia,7972.0,115187,179.0,2424
12/27/2020,Asia,6699.0,121886,177.0,2601
1/3/2021,Asia,4459.0,126345,127.0,2728
1/10/2021,Asia,4259.0,130604,118.0,2846
1/17/2021,Asia,3714.0,134318,109.0,2955
1/24/2021,Asia,3256.0,137574,107.0,3062
1/31/2021,Asia,2571.0,140145,69.0,3131
2/7/2021,Asia,1159.0,141304,37.0,3168
2/14/2021,Asia,297.0,141601,21.0,3189
2/21/2021,Asia,149.0,141750,7.0,3196
2/28/2021,Asia,146.0,141896,3.0,3199
3/7/2021,Asia,138.0,142034,1.0,3200
3/14/2021,Asia,113.0,142147,2.0,3202
3/21/2021,Asia,65.0,142212,2.0,3204
3/28/2021,Asia,173.0,142385,2.0,3206
4/25/2021,Asia,78.0,142722,1.0,3207
5/2/2021,Asia,116.0,142838,2.0,3209
5/9/2021,Asia,116.0,142954,1.0,3210
5/16/2021,Asia,111.0,143065,2.0,3212
5/23/2021,Asia,169.0,143234,4.0,3216
6/6/2021,Asia,746.0,144317,9.0,3225
6/13/2021,Asia,1286.0,145603,19.0,3244
6/20/2021,Asia,2419.0,148022,18.0,3262
6/27/2021,Asia,5138.0,153160,35.0,3297
7/4/2021,Asia,12245.0,165405,122.0,3419
7/11/2021,Asia,26808.0,192213,419.0,3838
7/18/2021,Asia,37308.0,229521,1162.0,5000
7/25/2021,Asia,40004.0,269525,2111.0,7111
8/1/2021,Asia,33140.0,302665,2620.0,9731
8/8/2021,Asia,26851.0,329516,2045.0,11776
8/15/2021,Asia,24763.0,354279,1487.0,13263
8/22/2021,Asia,19406.0,373685,1111.0,14374
8/29/2021,Asia,18615.0,392300,809.0,15183
9/5/2021,Asia,23116.0,415416,708.0,15891
9/12/2021,Asia,16417.0,431833,639.0,16530
9/19/2021,Asia,14740.0,446573,543.0,17073
9/26/2021,Asia,11581.0,458154,454.0,17527
10/3/2021,Asia,10309.0,468463,356.0,17883
10/10/2021,Asia,10188.0,478651,251.0,18134
10/17/2021,Asia,9202.0,487853,225.0,18359
10/24/2021,Asia,6410.0,494263,179.0,18538
10/31/2021,Asia,5810.0,500073,159.0,18697
11/7/2021,Asia,6743.0,506816,124.0,18821
11/14/2021,Asia,6446.0,513262,108.0,18929
11/21/2021,Asia,4660.0,517922,96.0,19025
11/28/2021,Asia,3639.0,521561,63.0,19088
12/5/2021,Asia,2846.0,524407,53.0,19141
12/12/2021,Asia,2254.0,526661,42.0,19183
12/19/2021,Asia,1592.0,528253,37.0,19220
12/26/2021,Asia,1360.0,529613,34.0,19254
1/2/2022,Asia,1412.0,531025,20.0,19274
1/9/2022,Asia,1037.0,532062,17.0,19291
1/16/2022,Asia,1082.0,533144,11.0,19302
1/23/2022,Asia,927.0,534071,8.0,19310
2/20/2022,Asia,18896.0,565667,21.0,19331
2/27/2022,Asia,20531.0,586198,34.0,19365
3/6/2022,Asia,12248.0,598446,24.0,19389
3/13/2022,Asia,6901.0,605347,20.0,19409
3/20/2022,Asia,3643.0,608990,16.0,19425
3/27/2022,Asia,1868.0,610858,5.0,19430
4/3/2022,Asia,1017.0,611875,3.0,19433
4/10/2022,Asia,466.0,612341,1.0,19434
8/14/2022,Asia,191.0,614389,1.0,19435
8/21/2022,Asia,265.0,614654,2.0,19437
9/4/2022,Asia,597.0,615559,3.0,19440
9/11/2022,Asia,1293.0,616852,2.0,19442
9/18/2022,Asia,2046.0,618898,4.0,19446
9/25/2022,Asia,2504.0,621402,9.0,19455
10/2/2022,Asia,2512.0,623914,6.0,19461
10/9/2022,Asia,2544.0,626458,6.0,19467
10/16/2022,Asia,2119.0,628577,3.0,19470
10/23/2022,Asia,2026.0,630603,6.0,19476
10/30/2022,Asia,1022.0,631625,6.0,19482
11/6/2022,Asia,649.0,632274,3.0,19485
11/13/2022,Asia,405.0,632679,1.0,19486
11/20/2022,Asia,326.0,633005,1.0,19487
11/27/2022,Asia,162.0,633167,1.0,19488
12/25/2022,Asia,57.0,633612,2.0,19490
4/30/2023,Asia,528.0,634877,2.0,19492
5/14/2023,Asia,1218.0,637249,2.0,19494
7/12/2020,Africa,373.0,785,1.0,1
7/19/2020,Africa,558.0,1343,3.0,4
7/26/2020,Africa,431.0,1774,3.0,7
8/2/2020,Africa,520.0,2294,3.0,10
8/9/2020,Africa,655.0,2949,8.0,18
8/16/2020,Africa,1205.0,4154,18.0,36
8/23/2020,Africa,1700.0,5854,18.0,54
8/30/2020,Africa,1511.0,7365,24.0,78
9/6/2020,Africa,1320.0,8685,12.0,90
9/13/2020,Africa,1034.0,9719,17.0,107
9/20/2020,Africa,658.0,10377,20.0,127
9/27/2020,Africa,656.0,11033,3.0,130
10/4/2020,Africa,593.0,11626,5.0,135
10/11/2020,Africa,310.0,11936,3.0,138
10/18/2020,Africa,357.0,12293,3.0,141
10/25/2020,Africa,367.0,12660,1.0,142
11/8/2020,Africa,223.0,13211,2.0,144
11/15/2020,Africa,297.0,13508,4.0,148
11/22/2020,Africa,357.0,13865,6.0,154
11/29/2020,Africa,480.0,14345,7.0,161
12/6/2020,Africa,733.0,15078,3.0,164
12/13/2020,Africa,1458.0,16536,7.0,171
12/20/2020,Africa,2178.0,18714,9.0,180
12/27/2020,Africa,3209.0,21923,15.0,195
1/3/2021,Africa,3184.0,25107,21.0,216
1/10/2021,Africa,3152.0,28259,40.0,256
1/17/2021,Africa,1939.0,30198,28.0,284
1/24/2021,Africa,2213.0,32411,47.0,331
1/31/2021,Africa,1529.0,33940,27.0,358
2/7/2021,Africa,1034.0,34974,21.0,379
2/14/2021,Africa,978.0,35952,16.0,395
2/21/2021,Africa,1531.0,37483,14.0,409
2/28/2021,Africa,1364.0,38847,13.0,422
3/7/2021,Africa,1183.0,40030,34.0,456
3/14/2021,Africa,1170.0,41200,15.0,471
3/21/2021,Africa,1277.0,42477,28.0,499
3/28/2021,Africa,1155.0,43632,13.0,512
4/4/2021,Africa,1158.0,44790,25.0,537
4/11/2021,Africa,737.0,45527,33.0,570
4/18/2021,Africa,1128.0,46655,34.0,604
4/25/2021,Africa,1121.0,47776,21.0,625
5/2/2021,Africa,1223.0,48999,27.0,652
5/9/2021,Africa,1071.0,50070,37.0,689
5/16/2021,Africa,1148.0,51218,29.0,718
5/23/2021,Africa,1728.0,52946,47.0,765
5/30/2021,Africa,2195.0,55141,59.0,824
6/6/2021,Africa,3566.0,58707,88.0,912
6/13/2021,Africa,6382.0,65089,83.0,995
6/20/2021,Africa,9593.0,74682,169.0,1164
6/27/2021,Africa,11967.0,86649,281.0,1445
7/4/2021,Africa,10438.0,97087,217.0,1662
7/11/2021,Africa,9792.0,106879,357.0,2019
7/18/2021,Africa,5945.0,112824,513.0,2532
7/25/2021,Africa,4140.0,116964,302.0,2834
8/1/2021,Africa,2478.0,119442,230.0,3064
8/8/2021,Africa,1761.0,121203,132.0,3196
8/15/2021,Africa,1342.0,122545,89.0,3285
8/22/2021,Africa,1316.0,123861,60.0,3345
8/29/2021,Africa,1039.0,124900,27.0,3372
9/5/2021,Africa,759.0,125659,40.0,3412
9/12/2021,Africa,682.0,126341,24.0,3436
9/19/2021,Africa,559.0,126900,35.0,3471
9/26/2021,Africa,473.0,127373,23.0,3494
10/3/2021,Africa,489.0,127862,23.0,3517
10/10/2021,Africa,267.0,128129,10.0,3527
10/17/2021,Africa,224.0,128353,13.0,3540
10/24/2021,Africa,496.0,128849,10.0,3550
10/31/2021,Africa,89.0,128938,4.0,3554
11/7/2021,Africa,76.0,129014,9.0,3563
11/14/2021,Africa,46.0,129060,1.0,3564
11/21/2021,Africa,45.0,129105,5.0,3569
11/28/2021,Africa,55.0,129160,4.0,3573
12/5/2021,Africa,778.0,129938,1.0,3574
12/12/2021,Africa,3152.0,133090,3.0,3577
12/19/2021,Africa,6428.0,139518,6.0,3583
12/26/2021,Africa,6579.0,146097,28.0,3611
1/2/2022,Africa,3644.0,149741,45.0,3656
1/9/2022,Africa,3085.0,152826,70.0,3726
1/16/2022,Africa,1710.0,154536,97.0,3823
1/23/2022,Africa,821.0,155357,97.0,3920
1/30/2022,Africa,483.0,155840,47.0,3967
2/6/2022,Africa,531.0,156371,13.0,3980
2/13/2022,Africa,418.0,156789,15.0,3995
2/20/2022,Africa,221.0,157010,7.0,4002
2/27/2022,Africa,200.0,157210,5.0,4007
3/6/2022,Africa,128.0,157338,6.0,4013
3/13/2022,Africa,100.0,157438,1.0,4014
3/20/2022,Africa,85.0,157523,2.0,4016
3/27/2022,Africa,88.0,157611,3.0,4019
4/10/2022,Africa,139.0,157896,2.0,4021
4/17/2022,Africa,190.0,158086,1.0,4022
4/24/2022,Africa,272.0,158358,3.0,4025
5/8/2022,Africa,408.0,159219,2.0,4027
5/15/2022,Africa,966.0,160185,3.0,4030
5/22/2022,Africa,2036.0,162221,2.0,4032
5/29/2022,Africa,1167.0,163388,5.0,4037
6/5/2022,Africa,1257.0,164645,3.0,4040
6/12/2022,Africa,820.0,165465,9.0,4049
6/19/2022,Africa,318.0,165783,5.0,4054
6/26/2022,Africa,298.0,166081,7.0,4061
7/3/2022,Africa,126.0,166207,4.0,4065
7/10/2022,Africa,17.0,166224,3.0,4068
7/17/2022,Africa,159.0,166383,1.0,4069
7/24/2022,Africa,52.0,166435,2.0,4071
7/31/2022,Africa,69.0,166504,2.0,4073
8/14/2022,Africa,56.0,166598,1.0,4074
8/21/2022,Africa,37.0,166635,3.0,4077
9/18/2022,Africa,68.0,166756,3.0,4080
12/18/2022,Africa,53.0,170217,2.0,4082
1/15/2023,Africa,66.0,170479,1.0,4083
1/22/2023,Africa,119.0,170598,3.0,4086
1/29/2023,Africa,126.0,170724,2.0,4088
2/5/2023,Africa,149.0,170873,2.0,4090
4/30/2023,Africa,88.0,171310,1.0,4091
6/18/2023,Africa,507.0,171817,3.0,4094
6/25/2023,Africa,77.0,171894,2.0,4096
7/2/2023,Africa,37.0,171931,1.0,4097
7/9/2023,Africa,35.0,171966,1.0,4098
9/17/2023,Africa,113.0,172111,2.0,4100
11/19/2023,Africa,19.0,172170,2.0,4102
12/3/2023,Africa,19.0,172208,1.0,4103
2/25/2024,Africa,56.0,172379,2.0,4105
3/3/2024,Africa,10.0,172389,1.0,4106
3/31/2024,Africa,1.0,172400,1.0,4107
4/14/2024,Africa,3.0,172403,1.0,4108
7/3/2022,island,1565.0,3970,1.0,1
5/17/2020,Asia,185.0,295,2.0,2
5/24/2020,Asia,308.0,603,1.0,3
5/31/2020,Asia,969.0,1572,5.0,8
6/7/2020,Asia,1876.0,3448,6.0,14
6/14/2020,Asia,2312.0,5760,6.0,20
6/21/2020,Asia,3266.0,9026,4.0,24
6/28/2020,Asia,3746.0,12772,5.0,29
7/5/2020,Asia,3012.0,15784,7.0,36
7/12/2020,Asia,1017.0,16801,5.0,41
7/19/2020,Asia,857.0,17658,2.0,43
7/26/2020,Asia,955.0,18613,5.0,48
8/2/2020,Asia,1719.0,20332,13.0,61
8/9/2020,Asia,2640.0,22972,19.0,80
8/16/2020,Asia,3688.0,26660,34.0,114
8/23/2020,Asia,5275.0,31935,50.0,164
8/30/2020,Asia,6626.0,38561,80.0,244
9/6/2020,Asia,7696.0,46257,83.0,327
9/13/2020,Asia,7902.0,54159,63.0,390
9/20/2020,Asia,9963.0,64122,82.0,472
9/27/2020,Asia,9272.0,73394,89.0,561
10/4/2020,Asia,13429.0,86823,98.0,659
10/11/2020,Asia,20932.0,107755,157.0,816
10/18/2020,Asia,24491.0,132246,176.0,992
10/25/2020,Asia,25843.0,158089,219.0,1211
11/1/2020,Asia,15478.0,173567,221.0,1432
11/8/2020,Asia,20886.0,194453,230.0,1662
11/15/2020,Asia,15323.0,209776,207.0,1869
11/22/2020,Asia,10532.0,220308,166.0,2035
11/29/2020,Asia,11670.0,231978,216.0,2251
12/6/2020,Asia,9003.0,240981,168.0,2419
12/13/2020,Asia,7442.0,248423,140.0,2559
12/20/2020,Asia,5349.0,253772,104.0,2663
12/27/2020,Asia,4409.0,258181,57.0,2720
1/3/2021,Asia,3678.0,261859,65.0,2785
1/10/2021,Asia,2921.0,264780,56.0,2841
1/17/2021,Asia,2542.0,267322,51.0,2892
1/24/2021,Asia,2128.0,269450,42.0,2934
1/31/2021,Asia,1509.0,270959,28.0,2962
2/7/2021,Asia,966.0,271925,9.0,2971
2/14/2021,Asia,793.0,272718,16.0,2987
2/21/2021,Asia,713.0,273431,7.0,2994
2/28/2021,Asia,712.0,274143,13.0,3007
3/7/2021,Asia,578.0,274721,3.0,3010
3/14/2021,Asia,510.0,275231,4.0,3014
3/21/2021,Asia,675.0,275906,2.0,3016
3/28/2021,Asia,933.0,276839,11.0,3027
4/4/2021,Asia,1105.0,277944,5.0,3032
4/11/2021,Asia,2084.0,280028,8.0,3040
4/18/2021,Asia,4645.0,284673,43.0,3083
4/25/2021,Asia,15446.0,300119,81.0,3164
5/2/2021,Asia,35911.0,336030,161.0,3325
5/9/2021,Asia,58637.0,394667,395.0,3720
5/16/2021,Asia,60353.0,455020,1281.0,5001
5/23/2021,Asia,58221.0,513241,1345.0,6346
5/30/2021,Asia,43883.0,557124,926.0,7272
